"res_site_id","site_id","descriptor_type_id","descriptor_value","last_update"
"586","22","175","","2006-10-17T12:49:16.806Z"
"586","22","176","","2006-10-17T12:49:16.790Z"
"586","22","177","","2006-10-17T12:49:16.806Z"
"586","22","178","","2006-10-17T12:49:16.806Z"
"586","22","179","","2006-10-17T12:49:16.806Z"
"586","22","180","","2006-10-17T12:49:16.790Z"
"586","22","181","",""
"586","22","182","",""
"586","22","183","",""
"586","22","184","",""
"586","22","185","",""
"586","22","186","",""
"586","22","187","",""
"586","22","500","","2006-10-17T12:32:56.276Z"
"587","22","165","-77.41","2006-10-17T12:34:28.530Z"
"587","22","166","161.67","2006-10-17T12:34:28.530Z"
"587","22","167","-77.56","2006-10-17T12:34:28.530Z"
"587","22","168","162.71","2006-10-17T12:34:28.530Z"
"587","22","169","N/A","2006-10-17T12:34:28.530Z"
"587","22","170","N/A","2006-10-17T12:34:28.530Z"
"587","22","171","N/A","2006-10-17T12:34:28.543Z"
"587","22","172","N/A","2006-10-17T12:34:28.530Z"
"587","22","173","","2006-10-17T12:53:01.910Z"
"587","22","174","""WrightVly"" refers to a Wright Valley Valley, Antarctica where ephemeral streams flow 4-12 weeks per year as a result a glacial melt during the austral summer; it is not a watershed. The Onyx River is gauged in Wright Valley at 2 locations, and flows from Lake Brownworth at the base of Lower Wright Glacer into the closed-basin and perrenially ice-covered Lake Vanda.  Many watershed parameters on this site are not applicable to MCM streams.

Please visit http://www.mcmlter.org/streams_home.htm for more information","2006-10-17T12:53:01.893Z"
"587","22","175","","2006-10-17T12:53:01.910Z"
"587","22","176","","2006-10-17T12:53:01.893Z"
"587","22","177","","2006-10-17T12:53:01.910Z"
"587","22","178","","2006-10-17T12:53:01.910Z"
"587","22","179","","2006-10-17T12:53:01.910Z"
"587","22","180","","2006-10-17T12:53:01.893Z"
"587","22","500","","2006-10-17T12:34:28.543Z"
"588","22","165","-77.53","2006-10-17T12:35:55.173Z"
"588","22","166","163.37","2006-10-17T12:35:55.173Z"
"588","22","167","-77.61","2006-10-17T12:35:55.173Z"
"588","22","168","163.51","2006-10-17T12:35:55.173Z"
"588","22","169","N/A","2006-10-17T12:35:55.173Z"
"588","22","170","N/A","2006-10-17T12:35:55.156Z"
"588","22","171","N/A","2006-10-17T12:35:55.173Z"
"588","22","172","N/A","2006-10-17T12:35:55.173Z"
"588","22","173","","2006-10-17T12:54:19.223Z"
"588","22","174","""NewHarbor"" refers is located in Taylor Valley, Antarctica where ephemeral streams flow 4-12 weeks per year as a result a glacial melt during the austral summer; it is not a watershed.  The streams listed under the watershed ""NewHarbor"" flow from glaciers in the Kukri Hills or Asgaard Range into McMurdo Sound.  Many watershed parameters on this site are not applicable to MCM streams.

Please visit http://www.mcmlter.org/streams_home.htm for more information","2006-10-17T12:54:19.223Z"
"588","22","175","","2006-10-17T12:54:19.240Z"
"588","22","176","","2006-10-17T12:54:19.223Z"
"588","22","177","","2006-10-17T12:54:19.223Z"
"588","22","178","","2006-10-17T12:54:19.223Z"
"588","22","179","","2006-10-17T12:54:19.223Z"
"588","22","180","","2006-10-17T12:54:19.223Z"
"588","22","500","","2006-10-17T12:35:55.173Z"
"589","22","7","-77.613653","2011-10-06T13:09:40.483Z"
"589","22","8","163.054733","2011-10-06T13:09:40.500Z"
"589","22","9","50.36089","2011-10-06T13:09:40.483Z"
"589","22","10","","2011-10-06T13:09:40.500Z"
"589","22","11","","2011-10-06T13:09:40.483Z"
"589","22","12","","2011-10-06T13:09:40.483Z"
"589","22","16","","2011-10-06T13:09:40.483Z"
"589","22","17","","2011-10-06T13:09:40.483Z"
"589","22","18","View the following URL for the most up-to-date metadata for this station:

http://metacat.lternet.edu/knb/metacat?action=read&qformat=mcm&docid=knb-lter-mcm.9007

USGS site 1; coordinates taken from 1996-97 GPS measurements at center of weir","2011-10-06T13:09:40.483Z"
"589","22","19","","2011-10-06T13:09:40.500Z"
"589","22","20","","2011-10-06T13:09:40.500Z"
"589","22","33","",""
"589","22","34","",""
"589","22","35","",""
"589","22","36","",""
"589","22","37","",""
"589","22","38","",""
"589","22","39","",""
"589","22","40","",""
"589","22","41","",""
"589","22","42","",""
"589","22","43","",""
"589","22","44","",""
"589","22","206","",""
"589","22","207","",""
"589","22","208","",""
"589","22","209","",""
"589","22","210","",""
"589","22","211","",""
"589","22","212","",""
"589","22","213","",""
"589","22","214","",""
"589","22","215","",""
"589","22","216","",""
"589","22","217","",""
"589","22","218","","2007-07-16T12:47:44.890Z"
"589","22","219","","2007-07-16T12:47:44.906Z"
"589","22","220","","2007-07-16T12:47:44.890Z"
"589","22","221","","2007-07-16T12:47:44.703Z"
"589","22","222","","2007-07-16T12:47:44.970Z"
"589","22","224","","2007-07-16T12:47:44.940Z"
"589","22","225","View the following URL for the most up-to-date metadata for this station:

http://metacat.lternet.edu/knb/metacat?action=read&qformat=mcm&docid=knb-lter-mcm.9007

Note: The data quality flags in this dataset are only based on the number of observations used to calculate the mean daily values (E = some measurements are missing from the day; M = all measurements are missing from the day).  The actual stream measurements are made at 15-minute intervals and each value has an associated estimated discharge accuracy.  These accuracy estimates are not included in this dataset.  For the full dataset and associated accuracy visit the URL above or www.mcmlter.org

","2007-07-16T12:47:44.830Z"
"589","22","226","","2007-07-16T12:47:44.860Z"
"589","22","227","","2007-07-16T12:47:44.860Z"
"589","22","228","","2007-07-16T12:47:44.843Z"
"589","22","229","","2007-07-16T12:47:44.923Z"
"589","22","234","","2011-10-06T13:09:40.483Z"
"590","22","7","-77.602516","2011-10-06T13:41:25.530Z"
"590","22","8","163.271937","2011-10-06T13:41:25.530Z"
"590","22","9","19.861","2011-10-06T13:41:25.530Z"
"590","22","10","","2011-10-06T13:41:25.546Z"
"590","22","11","","2011-10-06T13:41:25.530Z"
"590","22","12","","2011-10-06T13:41:25.530Z"
"590","22","16","","2011-10-06T13:41:25.530Z"
"590","22","17","","2011-10-06T13:41:25.530Z"
"590","22","18","View the following URL for the most up-to-date metadata for this station:

http://metacat.lternet.edu/knb/metacat?action=read&qformat=mcm&docid=knb-lter-mcm.9002","2011-10-06T13:41:25.530Z"
"590","22","19","","2011-10-06T13:41:25.546Z"
"590","22","20","","2011-10-06T13:41:25.530Z"
"590","22","218","","2007-07-16T12:49:52.303Z"
"590","22","219","","2007-07-16T12:49:52.320Z"
"590","22","220","","2007-07-16T12:49:52.303Z"
"590","22","221","","2007-07-16T12:48:57.316Z"
"590","22","222","","2007-07-16T12:49:52.366Z"
"590","22","224","","2007-07-16T12:49:52.350Z"
"590","22","225","View the following URL for the most up-to-date metadata for this station:

http://metacat.lternet.edu/knb/metacat?action=read&qformat=mcm&docid=knb-lter-mcm.9002

Note: The data quality flags in this dataset are only based on the number of observations used to calculate the mean daily values (E = some measurements are missing from the day; M = all measurements are missing from the day).  The actual stream measurements are made at 15-minute intervals and each value has an associated estimated discharge accuracy.  These accuracy estimates are not included in this dataset.  For the full dataset and associated accuracy visit the URL above or www.mcmlter.org
","2007-07-16T12:49:52.146Z"
"590","22","226","","2007-07-16T12:49:52.270Z"
"590","22","227","","2007-07-16T12:49:52.256Z"
"590","22","228","","2007-07-16T12:49:52.240Z"
"590","22","229","","2007-07-16T12:49:52.333Z"
"590","22","234","","2011-10-06T13:41:25.530Z"
"591","22","7","-77.624619","2011-10-06T13:41:05.436Z"
"591","22","8","163.108449","2011-10-06T13:41:05.453Z"
"591","22","9","22.96211","2011-10-06T13:41:05.453Z"
"591","22","10","","2011-10-06T13:41:05.453Z"
"591","22","11","","2011-10-06T13:41:05.436Z"
"591","22","12","","2011-10-06T13:41:05.453Z"
"591","22","16","","2011-10-06T13:41:05.453Z"
"591","22","17","","2011-10-06T13:41:05.436Z"
"591","22","18","View the following URL for the most up-to-date metadata for this station:

http://metacat.lternet.edu/knb/metacat?action=read&qformat=mcm&docid=knb-lter-mcm.9011","2011-10-06T13:41:05.436Z"
"591","22","19","","2011-10-06T13:41:05.453Z"
"591","22","20","","2011-10-06T13:41:05.453Z"
"591","22","218","","2007-07-16T13:02:48.796Z"
"591","22","219","","2007-07-16T13:02:48.813Z"
"591","22","220","","2007-07-16T13:02:48.780Z"
"591","22","221","","2007-07-16T13:02:48.703Z"
"591","22","222","","2007-07-16T13:02:48.830Z"
"591","22","224","","2007-07-16T13:02:48.830Z"
"591","22","225","View the following URL for the most up-to-date metadata for this station:

http://metacat.lternet.edu/knb/metacat?action=read&qformat=mcm&docid=knb-lter-mcm.9011

Note: The data quality flags in this dataset are only based on the number of observations used to calculate the mean daily values (E = some measurements are missing from the day; M = all measurements are missing from the day).  The actual stream measurements are made at 15-minute intervals and each value has an associated estimated discharge accuracy.  These accuracy estimates are not included in this dataset.  For the full dataset and associated accuracy visit the URL above or www.mcmlter.org","2007-07-16T13:02:48.750Z"
"591","22","226","","2007-07-16T13:02:48.780Z"
"591","22","227","","2007-07-16T13:02:48.766Z"
"591","22","228","","2007-07-16T13:02:48.750Z"
"591","22","229","","2007-07-16T13:02:48.813Z"
"591","22","234","","2011-10-06T13:41:05.436Z"
"592","22","7","-77.624097","2011-10-06T13:40:30.703Z"
"592","22","8","163.059748","2011-10-06T13:40:30.716Z"
"592","22","9","25.103","2011-10-06T13:40:30.716Z"
"592","22","10","","2011-10-06T13:40:30.716Z"
"592","22","11","","2011-10-06T13:40:30.703Z"
"592","22","12","","2011-10-06T13:40:30.716Z"
"592","22","16","","2011-10-06T13:40:30.716Z"
"592","22","17","","2011-10-06T13:40:30.716Z"
"592","22","18","View the following URL for the most up-to-date metadata for this station:

http://metacat.lternet.edu/knb/metacat?action=read&qformat=mcm&docid=knb-lter-mcm.9013","2011-10-06T13:40:30.716Z"
"592","22","19","","2011-10-06T13:40:30.716Z"
"592","22","20","","2011-10-06T13:40:30.716Z"
"592","22","218","","2007-07-16T13:04:49.096Z"
"592","22","219","","2007-07-16T13:04:49.126Z"
"592","22","220","","2007-07-16T13:04:49.096Z"
"592","22","221","","2007-07-16T13:04:49.003Z"
"592","22","222","","2007-07-16T13:04:49.160Z"
"592","22","224","","2007-07-16T13:04:49.143Z"
"592","22","225","View the following URL for the most up-to-date metadata for this station:

http://metacat.lternet.edu/knb/metacat?action=read&qformat=mcm&docid=knb-lter-mcm.9013

Note: The data quality flags in this dataset are only based on the number of observations used to calculate the mean daily values (E = some measurements are missing from the day; M = all measurements are missing from the day).  The actual stream measurements are made at 15-minute intervals and each value has an associated estimated discharge accuracy.  These accuracy estimates are not included in this dataset.  For the full dataset and associated accuracy visit the URL above or www.mcmlter.org
","2007-07-16T13:04:49.020Z"
"592","22","226","","2007-07-16T13:04:49.066Z"
"592","22","227","","2007-07-16T13:04:49.050Z"
"592","22","228","","2007-07-16T13:04:49.033Z"
"592","22","229","","2007-07-16T13:04:49.126Z"
"592","22","234","","2011-10-06T13:40:30.703Z"
"593","22","7","-77.608333","2011-10-06T13:39:42.950Z"
"593","22","8","163.232778","2011-10-06T13:39:43.153Z"
"593","22","9","","2011-10-06T13:39:42.950Z"
"593","22","10","","2011-10-06T13:39:43.170Z"
"593","22","11","","2011-10-06T13:39:42.936Z"
"593","22","12","","2011-10-06T13:39:42.950Z"
"593","22","16","","2011-10-06T13:39:42.950Z"
"593","22","17","","2011-10-06T13:39:42.950Z"
"593","22","18","View the following URL for the most up-to-date metadata for this station:

http://metacat.lternet.edu/knb/metacat?action=read&qformat=mcm&docid=knb-lter-mcm.9015","2011-10-06T13:39:42.950Z"
"593","22","19","","2011-10-06T13:39:43.170Z"
"593","22","20","","2011-10-06T13:39:42.950Z"
"593","22","218","","2007-07-16T13:05:18.503Z"
"593","22","219","","2007-07-16T13:05:18.520Z"
"593","22","220","","2007-07-16T13:05:18.490Z"
"593","22","221","","2007-07-16T13:05:18.426Z"
"593","22","222","","2007-07-16T13:05:18.536Z"
"593","22","224","","2007-07-16T13:05:18.536Z"
"593","22","225","View the following URL for the most up-to-date metadata for this station:

http://metacat.lternet.edu/knb/metacat?action=read&qformat=mcm&docid=knb-lter-mcm.9015

Note: The data quality flags in this dataset are only based on the number of observations used to calculate the mean daily values (E = some measurements are missing from the day; M = all measurements are missing from the day).  The actual stream measurements are made at 15-minute intervals and each value has an associated estimated discharge accuracy.  These accuracy estimates are not included in this dataset.  For the full dataset and associated accuracy visit the URL above or www.mcmlter.org
","2007-07-16T13:05:18.440Z"
"593","22","226","","2007-07-16T13:05:18.473Z"
"593","22","227","","2007-07-16T13:05:18.473Z"
"593","22","228","","2007-07-16T13:05:18.440Z"
"593","22","229","","2007-07-16T13:05:18.520Z"
"593","22","234","","2011-10-06T13:39:42.936Z"
"594","22","7","-77.604893","2011-10-06T13:39:14.373Z"
"594","22","8","163.127411","2011-10-06T13:39:14.386Z"
"594","22","9","","2011-10-06T13:39:14.386Z"
"594","22","10","","2011-10-06T13:39:14.386Z"
"594","22","11","","2011-10-06T13:39:14.373Z"
"594","22","12","","2011-10-06T13:39:14.386Z"
"594","22","16","","2011-10-06T13:39:14.373Z"
"594","22","17","","2011-10-06T13:39:14.373Z"
"594","22","18","View the following URL for the most up-to-date metadata for this station:

http://metacat.lternet.edu/knb/metacat?action=read&qformat=mcm&docid=knb-lter-mcm.9029","2011-10-06T13:39:14.373Z"
"594","22","19","","2011-10-06T13:39:14.386Z"
"594","22","20","","2011-10-06T13:39:14.386Z"
"594","22","218","","2007-07-16T13:06:22.850Z"
"594","22","219","","2007-07-16T13:06:22.866Z"
"594","22","220","","2007-07-16T13:06:22.850Z"
"594","22","221","","2007-07-16T13:05:43.316Z"
"594","22","222","","2007-07-16T13:06:22.913Z"
"594","22","224","","2007-07-16T13:06:22.896Z"
"594","22","225","View the following URL for the most up-to-date metadata for this station:

http://metacat.lternet.edu/knb/metacat?action=read&qformat=mcm&docid=knb-lter-mcm.9029

Note: The data quality flags in this dataset are only based on the number of observations used to calculate the mean daily values (E = some measurements are missing from the day; M = all measurements are missing from the day).  The actual stream measurements are made at 15-minute intervals and each value has an associated estimated discharge accuracy.  These accuracy estimates are not included in this dataset.  For the full dataset and associated accuracy visit the URL above or www.mcmlter.org
","2007-07-16T13:06:22.676Z"
"594","22","226","","2007-07-16T13:06:22.833Z"
"594","22","227","","2007-07-16T13:06:22.820Z"
"594","22","228","","2007-07-16T13:06:22.803Z"
"594","22","229","","2007-07-16T13:06:22.880Z"
"594","22","234","","2011-10-06T13:39:14.373Z"
"595","22","7","-77.622774","2011-10-06T13:38:34.526Z"
"595","22","8","162.90635","2011-10-06T13:38:34.543Z"
"595","22","9","78.23818","2011-10-06T13:38:34.526Z"
"595","22","10","","2011-10-06T13:38:34.543Z"
"595","22","11","","2011-10-06T13:38:34.526Z"
"595","22","12","","2011-10-06T13:38:34.526Z"
"595","22","16","","2011-10-06T13:38:34.526Z"
"595","22","17","","2011-10-06T13:38:34.526Z"
"595","22","18","View the following URL for the most up-to-date metadata for this station:

http://metacat.lternet.edu/knb/metacat?action=read&qformat=mcm&docid=knb-lter-mcm.9003","2011-10-06T13:38:34.526Z"
"595","22","19","","2011-10-06T13:38:34.543Z"
"595","22","20","","2011-10-06T13:38:34.526Z"
"595","22","218","","2007-07-16T13:07:17.446Z"
"595","22","219","","2007-07-16T13:07:17.476Z"
"595","22","220","","2007-07-16T13:07:17.430Z"
"595","22","221","","2007-07-16T13:07:17.350Z"
"595","22","222","","2007-07-16T13:07:17.523Z"
"595","22","224","","2007-07-16T13:07:17.506Z"
"595","22","225","View the following URL for the most up-to-date metadata for this station:

http://metacat.lternet.edu/knb/metacat?action=read&qformat=mcm&docid=knb-lter-mcm.9003

Note: The data quality flags in this dataset are only based on the number of observations used to calculate the mean daily values (E = some measurements are missing from the day; M = all measurements are missing from the day).  The actual stream measurements are made at 15-minute intervals and each value has an associated estimated discharge accuracy.  These accuracy estimates are not included in this dataset.  For the full dataset and associated accuracy visit the URL above or www.mcmlter.org
","2007-07-16T13:07:17.366Z"
"595","22","226","","2007-07-16T13:07:17.413Z"
"595","22","227","","2007-07-16T13:07:17.400Z"
"595","22","228","","2007-07-16T13:07:17.383Z"
"595","22","229","","2007-07-16T13:07:17.493Z"
"595","22","234","","2011-10-06T13:38:34.526Z"
"596","22","7","-77.642985","2011-10-06T13:37:58.933Z"
"596","22","8","162.741319","2011-10-06T13:37:58.933Z"
"596","22","9","80.867","2011-10-06T13:37:58.933Z"
"596","22","10","","2011-10-06T13:37:58.933Z"
"596","22","11","","2011-10-06T13:37:58.933Z"
"596","22","12","","2011-10-06T13:37:58.933Z"
"596","22","16","","2011-10-06T13:37:58.933Z"
"596","22","17","","2011-10-06T13:37:58.933Z"
"596","22","18","View the following URL for the most up-to-date metadata for this station:

http://metacat.lternet.edu/knb/metacat?action=read&qformat=mcm&docid=knb-lter-mcm.9016","2011-10-06T13:37:58.933Z"
"596","22","19","","2011-10-06T13:37:58.933Z"
"596","22","20","","2011-10-06T13:37:58.933Z"
"596","22","33","",""
"596","22","34","",""
"596","22","35","",""
"596","22","36","",""
"596","22","37","",""
"596","22","38","",""
"596","22","39","",""
"596","22","40","",""
"596","22","41","",""
"596","22","42","",""
"596","22","43","",""
"596","22","44","",""
"596","22","218","","2007-07-16T13:07:46.790Z"
"596","22","219","","2007-07-16T13:07:46.820Z"
"596","22","220","","2007-07-16T13:07:46.773Z"
"596","22","221","","2007-07-16T13:07:46.696Z"
"596","22","222","","2007-07-16T13:07:46.853Z"
"596","22","224","","2007-07-16T13:07:46.836Z"
"596","22","225","View the following URL for the most up-to-date metadata for this station:

http://metacat.lternet.edu/knb/metacat?action=read&qformat=mcm&docid=knb-lter-mcm.9016

Note: The data quality flags in this dataset are only based on the number of observations used to calculate the mean daily values (E = some measurements are missing from the day; M = all measurements are missing from the day).  The actual stream measurements are made at 15-minute intervals and each value has an associated estimated discharge accuracy.  These accuracy estimates are not included in this dataset.  For the full dataset and associated accuracy visit the URL above or www.mcmlter.org
","2007-07-16T13:07:46.726Z"
"596","22","226","","2007-07-16T13:07:46.760Z"
"596","22","227","","2007-07-16T13:07:46.743Z"
"596","22","228","","2007-07-16T13:07:46.726Z"
"596","22","229","","2007-07-16T13:07:46.820Z"
"596","22","234","","2011-10-06T13:37:58.933Z"
"597","22","7","","2007-07-16T12:17:15.786Z"
"597","22","8","","2007-07-16T12:17:15.910Z"
"597","22","9","","2007-07-16T12:17:15.866Z"
"597","22","10","","2007-07-16T12:17:15.926Z"
"597","22","11","","2007-07-16T12:17:15.756Z"
"597","22","12","","2007-07-16T12:17:15.880Z"
"597","22","16","","2007-07-16T12:17:15.850Z"
"597","22","17","","2007-07-16T12:17:15.803Z"
"597","22","18","View the following URL for the most up-to-date metadata for this station:

http://metacat.lternet.edu/knb/metacat?action=read&qformat=mcm&docid=knb-lter-mcm.9017","2007-07-16T12:17:15.820Z"
"597","22","19","","2007-07-16T12:17:15.943Z"
"597","22","20","","2007-07-16T12:17:15.896Z"
"597","22","218","","2007-07-16T13:08:19.590Z"
"597","22","219","","2007-07-16T13:08:19.590Z"
"597","22","220","","2007-07-16T13:08:19.573Z"
"597","22","221","","2007-07-16T13:08:19.510Z"
"597","22","222","","2007-07-16T13:08:19.620Z"
"597","22","224","","2007-07-16T13:08:19.603Z"
"597","22","225","View the following URL for the most up-to-date metadata for this station:

http://metacat.lternet.edu/knb/metacat?action=read&qformat=mcm&docid=knb-lter-mcm.9017

Note: The data quality flags in this dataset are only based on the number of observations used to calculate the mean daily values (E = some measurements are missing from the day; M = all measurements are missing from the day).  The actual stream measurements are made at 15-minute intervals and each value has an associated estimated discharge accuracy.  These accuracy estimates are not included in this dataset.  For the full dataset and associated accuracy visit the URL above or www.mcmlter.org
","2007-07-16T13:08:19.526Z"
"597","22","226","","2007-07-16T13:08:19.556Z"
"597","22","227","","2007-07-16T13:08:19.540Z"
"597","22","228","","2007-07-16T13:08:19.526Z"
"597","22","229","","2007-07-16T13:08:19.603Z"
"597","22","234","","2007-07-16T12:17:15.770Z"
"598","22","7","-77.7000000","2011-10-06T13:36:05.383Z"
"598","22","8","162.534722","2011-10-06T13:36:05.383Z"
"598","22","9","","2011-10-06T13:36:05.383Z"
"598","22","10","","2011-10-06T13:36:05.383Z"
"598","22","11","","2011-10-06T13:36:05.366Z"
"598","22","12","","2011-10-06T13:36:05.383Z"
"598","22","16","","2011-10-06T13:36:05.383Z"
"598","22","17","","2011-10-06T13:36:05.383Z"
"598","22","18","View the following URL for the most up-to-date metadata for this station:

http://metacat.lternet.edu/knb/metacat?action=read&qformat=mcm&docid=knb-lter-mcm.9023","2011-10-06T13:36:05.383Z"
"598","22","19","","2011-10-06T13:36:05.383Z"
"598","22","20","","2011-10-06T13:36:05.383Z"
"598","22","33","",""
"598","22","34","",""
"598","22","35","",""
"598","22","36","",""
"598","22","37","",""
"598","22","38","",""
"598","22","39","",""
"598","22","40","",""
"598","22","41","",""
"598","22","42","",""
"598","22","43","",""
"598","22","44","",""
"598","22","218","","2007-07-16T13:09:07.403Z"
"598","22","219","","2007-07-16T13:09:07.420Z"
"598","22","220","","2007-07-16T13:09:07.386Z"
"598","22","221","","2007-07-16T13:09:07.323Z"
"598","22","222","","2007-07-16T13:09:07.450Z"
"598","22","224","","2007-07-16T13:09:07.450Z"
"598","22","225","View the following URL for the most up-to-date metadata for this station:

http://metacat.lternet.edu/knb/metacat?action=read&qformat=mcm&docid=knb-lter-mcm.9023

Note: The data quality flags in this dataset are only based on the number of observations used to calculate the mean daily values (E = some measurements are missing from the day; M = all measurements are missing from the day).  The actual stream measurements are made at 15-minute intervals and each value has an associated estimated discharge accuracy.  These accuracy estimates are not included in this dataset.  For the full dataset and associated accuracy visit the URL above or www.mcmlter.org
","2007-07-16T13:09:07.340Z"
"598","22","226","","2007-07-16T13:09:07.370Z"
"598","22","227","","2007-07-16T13:09:07.370Z"
"598","22","228","","2007-07-16T13:09:07.356Z"
"598","22","229","","2007-07-16T13:09:07.433Z"
"598","22","234","","2011-10-06T13:36:05.383Z"
"599","22","7","-77.723056","2011-10-06T13:35:40.006Z"
"599","22","8","162.266667","2011-10-06T13:35:40.226Z"
"599","22","9","","2011-10-06T13:35:40.023Z"
"599","22","10","","2011-10-06T13:35:40.226Z"
"599","22","11","","2011-10-06T13:35:40.006Z"
"599","22","12","","2011-10-06T13:35:40.023Z"
"599","22","16","","2011-10-06T13:35:40.006Z"
"599","22","17","","2011-10-06T13:35:40.006Z"
"599","22","18","View the following URL for the most up-to-date metadata for this station:

http://metacat.lternet.edu/knb/metacat?action=read&qformat=mcm&docid=knb-lter-mcm.9024
","2011-10-06T13:35:40.006Z"
"599","22","19","","2011-10-06T13:35:40.226Z"
"599","22","20","","2011-10-06T13:35:40.226Z"
"599","22","206","",""
"599","22","207","",""
"599","22","208","",""
"599","22","209","",""
"599","22","210","",""
"599","22","211","",""
"599","22","212","",""
"599","22","213","",""
"599","22","214","",""
"599","22","215","",""
"599","22","216","",""
"599","22","217","",""
"599","22","218","","2007-07-16T13:10:13.216Z"
"599","22","219","","2007-07-16T13:10:13.216Z"
"599","22","220","","2007-07-16T13:10:13.200Z"
"599","22","221","","2007-07-16T13:09:45.106Z"
"599","22","222","","2007-07-16T13:10:13.263Z"
"599","22","224","","2007-07-16T13:10:13.250Z"
"599","22","225","View the following URL for the most up-to-date metadata for this station:

http://metacat.lternet.edu/knb/metacat?action=read&qformat=mcm&docid=knb-lter-mcm.9024

Note: The data quality flags in this dataset are only based on the number of observations used to calculate the mean daily values (E = some measurements are missing from the day; M = all measurements are missing from the day).  The actual stream measurements are made at 15-minute intervals and each value has an associated estimated discharge accuracy.  These accuracy estimates are not included in this dataset.  For the full dataset and associated accuracy visit the URL above or www.mcmlter.org
","2007-07-16T13:10:13.000Z"
"599","22","226","","2007-07-16T13:10:13.186Z"
"599","22","227","","2007-07-16T13:10:13.153Z"
"599","22","228","","2007-07-16T13:10:13.076Z"
"599","22","229","","2007-07-16T13:10:13.250Z"
"599","22","234","","2011-10-06T13:35:40.006Z"
"600","22","7","-77.523432","2011-10-06T13:35:17.943Z"
"600","22","8","161.696625","2011-10-06T13:35:18.163Z"
"600","22","9","100.79318","2011-10-06T13:35:18.146Z"
"600","22","10","","2011-10-06T13:35:18.163Z"
"600","22","11","","2011-10-06T13:35:17.943Z"
"600","22","12","","2011-10-06T13:35:18.146Z"
"600","22","16","","2011-10-06T13:35:18.146Z"
"600","22","17","","2011-10-06T13:35:17.943Z"
"600","22","18","View the following URL for the most up-to-date metadata for this station:

http://metacat.lternet.edu/knb/metacat?action=read&qformat=mcm&docid=knb-lter-mcm.9022
","2011-10-06T13:35:17.943Z"
"600","22","19","","2011-10-06T13:35:18.163Z"
"600","22","20","","2011-10-06T13:35:18.146Z"
"600","22","218","","2007-07-16T13:18:09.640Z"
"600","22","219","","2007-07-16T13:18:09.653Z"
"600","22","220","","2007-07-16T13:18:09.623Z"
"600","22","221","","2007-07-16T13:18:09.576Z"
"600","22","222","","2007-07-16T13:18:09.686Z"
"600","22","224","","2007-07-16T13:18:09.670Z"
"600","22","225","View the following URL for the most up-to-date metadata for this station:

http://metacat.lternet.edu/knb/metacat?action=read&qformat=mcm&docid=knb-lter-mcm.9022

Note: The data quality flags in this dataset are only based on the number of observations used to calculate the mean daily values (E = some measurements are missing from the day; M = all measurements are missing from the day).  The actual stream measurements are made at 15-minute intervals and each value has an associated estimated discharge accuracy.  These accuracy estimates are not included in this dataset.  For the full dataset and associated accuracy visit the URL above or www.mcmlter.org
","2007-07-16T13:18:09.590Z"
"600","22","226","","2007-07-16T13:18:09.606Z"
"600","22","227","","2007-07-16T13:18:09.606Z"
"600","22","228","","2007-07-16T13:18:09.590Z"
"600","22","229","","2007-07-16T13:18:09.670Z"
"600","22","234","","2011-10-06T13:35:17.943Z"
"601","22","7","-77.563333","2011-10-06T13:34:30.770Z"
"601","22","8","163.380833","2011-10-06T13:34:30.770Z"
"601","22","9","","2011-10-06T13:34:30.770Z"
"601","22","10","","2011-10-06T13:34:30.770Z"
"601","22","11","","2011-10-06T13:34:30.753Z"
"601","22","12","","2011-10-06T13:34:30.770Z"
"601","22","16","","2011-10-06T13:34:30.770Z"
"601","22","17","","2011-10-06T13:34:30.770Z"
"601","22","18","View the following URL for the most up-to-date metadata for this station:

http://metacat.lternet.edu/knb/metacat?action=read&qformat=mcm&docid=knb-lter-mcm.9009","2011-10-06T13:34:30.770Z"
"601","22","19","","2011-10-06T13:34:30.770Z"
"601","22","20","","2011-10-06T13:34:30.770Z"
"601","22","218","","2007-07-16T13:18:36.716Z"
"601","22","219","","2007-07-16T13:18:36.733Z"
"601","22","220","","2007-07-16T13:18:36.700Z"
"601","22","221","","2007-07-16T13:18:36.640Z"
"601","22","222","","2007-07-16T13:18:36.763Z"
"601","22","224","","2007-07-16T13:18:36.750Z"
"601","22","225","View the following URL for the most up-to-date metadata for this station:

http://metacat.lternet.edu/knb/metacat?action=read&qformat=mcm&docid=knb-lter-mcm.9009

Note: The data quality flags in this dataset are only based on the number of observations used to calculate the mean daily values (E = some measurements are missing from the day; M = all measurements are missing from the day).  The actual stream measurements are made at 15-minute intervals and each value has an associated estimated discharge accuracy.  These accuracy estimates are not included in this dataset.  For the full dataset and associated accuracy visit the URL above or www.mcmlter.org
","2007-07-16T13:18:36.653Z"
"601","22","226","","2007-07-16T13:18:36.686Z"
"601","22","227","","2007-07-16T13:18:36.686Z"
"601","22","228","","2007-07-16T13:18:36.670Z"
"601","22","229","","2007-07-16T13:18:36.750Z"
"601","22","234","","2011-10-06T13:34:30.770Z"
"602","22","7","-77.619066","2011-10-06T13:34:11.300Z"
"602","22","8","163.184466","2011-10-06T13:34:11.316Z"
"602","22","9","23.19882","2011-10-06T13:34:11.316Z"
"602","22","10","","2011-10-06T13:34:11.316Z"
"602","22","11","","2011-10-06T13:34:11.300Z"
