"parent_res_site_id","site_id","res_site_parent_id","res_site_code","res_site_name","child1_res_site_id","site_id","res_site_parent_id","res_site_code","res_site_name","child2_res_site_id","site_id","res_site_parent_id","res_site_code","res_site_name","child3_res_site_id","site_id","res_site_parent_id","res_site_code","res_site_name"
325,28,31,Middleton,Ipswich River at South Middleton MA,326,28,325,IP1101500,Ipswich River at South Middleton MA (USGS),,,,,,,,,,
405,25,28,MINOCQUA,MINOCQUA,,,,,,,,,,,,,,,
337,41,35,MISSION,Mission Creek,348,41,337,"11119745",MISSION C A RNP A SANTA BARBARA CA (USGS),,,,,,,,,,
337,41,35,MISSION,Mission Creek,349,41,337,"11119750",MISSION C NR MISSION ST NR SANTA BARBARA CA (USGS),,,,,,,,,,
76,40,14,ML,Marsh landiing,,,,,,,,,,,,,,,
614,17,20,MNORTTBRG ,NPP Mesquite: North Natural Revegetation Exclosure site rain gauge                                  ,,,,,,,,,,,,,,,
251,32,36,MONTOSO,Montoso (42),,,,,,,,,,,,,,,
615,17,20,MRABBTBRG ,NPP Mesquite: Rabbit Rain Gauge site rain gauge                                                     ,,,,,,,,,,,,,,,
215,36,201,MS05,Meteorologic Station #5,,,,,,,,,,,,,,,
216,36,200,MS25,Meteorologic Station #25,,,,,,,,,,,,,,,
616,17,20,MWELLTBRG ,NPP Mesquite: West Well site rain gauge                                                             ,,,,,,,,,,,,,,,
581,19,578,N01B,N01B,,,,,,,,,,,,,,,
580,19,579,N02B,N02B,,,,,,,,,,,,,,,
582,19,577,N04D,N04D,,,,,,,,,,,,,,,
583,19,576,N20B,N20B,,,,,,,,,,,,,,,
654,7,649,Needmore,"Little Tennessee River at Needmore, NC (USGS 03503000)",,,,,,,,,,,,,,,
670,15,669,Nelson,Nelson Brook Stream Gage,,,,,,,,,,,,,,,
669,15,18,Nelson_WS,Nelson Brook Watershed,670,15,669,Nelson,Nelson Brook Stream Gage,,,,,,,,,,
27,24,,NEV,"Neversink Valley, Delaware River Basin",424,24,27,BISCUITBK,Biscuit Brook,425,24,424,BISCUIT,Biscuit Brook (USGS 01434025),,,,,
27,24,,NEV,"Neversink Valley, Delaware River Basin",426,24,27,Neversink,Neversink Watershed,427,24,426,NEVERSINK,Neversink (USGS 01435000),,,,,
427,24,426,NEVERSINK,Neversink (USGS 01435000),,,,,,,,,,,,,,,
426,24,27,Neversink,Neversink Watershed,427,24,426,NEVERSINK,Neversink (USGS 01435000),,,,,,,,,,
588,22,25,NewHarbor,New Harbor,601,22,588,common_c1,Commonwealth Stream,,,,,,,,,,
140,5,139,NFC,North Fork Caspar Creek,,,,,,,,,,,,,,,
139,5,6,NFC,North Fork Caspar Creek Watershed,140,5,139,NFC,North Fork Caspar Creek,,,,,,,,,,
143,5,6,NFC408,North Fork Caspar Creek 408 Precipitation Station,,,,,,,,,,,,,,,
144,5,6,NFC620,North Fork Caspar Creek 620 Precipitation Station,,,,,,,,,,,,,,,
528,50,527,NFDR,North Fork of Dry Run,,,,,,,,,,,,,,,
527,50,522,NFDR,North Fork of Dry Run,528,50,527,NFDR,North Fork of Dry Run,,,,,,,,,,
384,25,28,North,North Creek,391,25,384,"05357230","NORTH CREEK @ TROUT LAKE NR BOULDER JUNCTION, WI (USGS)",,,,,,,,,,
28,25,,NTL,North Temperate Lakes,63,25,28,AIRPORTWOO,Noble F. Lee Municipal airport north of Minocqua,,,,,,,,,,
28,25,,NTL,North Temperate Lakes,383,25,28,Allequash,ALLEQUASH CREEK,390,25,383,"05357215","ALLEQUASH CREEK AT CTH M NR BOULDER JUNCTION, WI (USGS)",,,,,
28,25,,NTL,North Temperate Lakes,399,25,28,MADISON01,Madison raw climate data,,,,,,,,,,
28,25,,NTL,North Temperate Lakes,400,25,28,MADISON01A,Madison adjusted climate data,,,,,,,,,,
28,25,,NTL,North Temperate Lakes,405,25,28,MINOCQUA,MINOCQUA,,,,,,,,,,
28,25,,NTL,North Temperate Lakes,384,25,28,North,North Creek,391,25,384,"05357230","NORTH CREEK @ TROUT LAKE NR BOULDER JUNCTION, WI (USGS)",,,,,
28,25,,NTL,North Temperate Lakes,385,25,28,Pheasant,Pheasant Branch,392,25,385,"05427948","PHEASANT BRANCH AT MIDDLETON, WI (USGS)",,,,,
28,25,,NTL,North Temperate Lakes,386,25,28,SprHbr,Spring Harbor,393,25,386,"05427965","SPRING HARBOR STORM SEWER AT MADISON, WI (USGS)",,,,,
28,25,,NTL,North Temperate Lakes,387,25,28,Stevenson,Stevenson Creek,394,25,387,"05357225","STEVENSON CREEK AT CTH M NR BOULDER JUNCTION, WI (USGS)",,,,,
28,25,,NTL,North Temperate Lakes,388,25,28,Trout,Trout River,395,25,388,"05357245","TROUT RIVER @ TROUT LAKE NR BOULDER JUNCTION, WI (USGS)",,,,,
28,25,,NTL,North Temperate Lakes,389,25,28,Yahara,Yahara River,396,25,389,"05427718","YAHARA RIVER AT WINDSOR, WI (USGS)",,,,,
288,4,4,NUTR,NUTR,,,,,,,,,,,,,,,
29,26,,NWT,Niwot Ridge,524,26,29,C1,C-1 Meterological Station,,,,,,,,,,
29,26,,NWT,Niwot Ridge,523,26,29,D1,D-1 Meterological Station,,,,,,,,,,
29,26,,NWT,Niwot Ridge,526,26,29,LOWERGREEN,Lower Green Lakes Valley,525,26,526,ALBION,Albion Townsite,,,,,
29,26,,NWT,Niwot Ridge,64,26,29,SADDLE,SADDLE,,,,,,,,,,
29,26,,NWT,Niwot Ridge,408,26,29,UPPERGREEN,Upper Green Lakes,409,26,408,GL4,Green Lakes 4,,,,,
727,40,723,Ocmulgee,Ocmulgee (USGS 02215500) ,,,,,,,,,,,,,,,
723,40,14,Ocmulgee ,Ocmulgee  watershed,727,40,723,Ocmulgee,Ocmulgee (USGS 02215500) ,,,,,,,,,,
725,40,721,Oconee ,Oconee  (USGS 02223500) ,,,,,,,,,,,,,,,
721,40,14,Oconee,Oconee watershed,725,40,721,Oconee ,Oconee  (USGS 02223500) ,,,,,,,,,,
726,40,722,Ohoopee,Ohoopee  (USGS 02225500) ,,,,,,,,,,,,,,,
722,40,14,Ohoopee,Ohoopee watershed,726,40,722,Ohoopee,Ohoopee  (USGS 02225500) ,,,,,,,,,,
319,2,2,Oksruku_ws,Oksrukuyik River,320,2,319,Oksrukuyik,Oksrukuyik River,,,,,,,,,,
320,2,319,Oksrukuyik,Oksrukuyik River,,,,,,,,,,,,,,,
693,60,,OLY,Olympic Experimental State Forest,700,60,693,Calawah,Calawah watershed,704,60,700,Calawah_R,Calawah river (USGS 12043000),,,,,
693,60,,OLY,Olympic Experimental State Forest,698,60,693,Forks,Forks (452913)  ,,,,,,,,,,
693,60,,OLY,Olympic Experimental State Forest,695,60,693,Forks_1E,Forks 1 E (452914) ,,,,,,,,,,
693,60,,OLY,Olympic Experimental State Forest,701,60,693,Hoh,Hoh watershed,705,60,701,Hoh_R,Hoh river (USGS 12041200),,,,,
693,60,,OLY,Olympic Experimental State Forest,696,60,693,Hoh_Rs,Hoh Rs (453710) ,,,,,,,,,,
693,60,,OLY,Olympic Experimental State Forest,699,60,693,Hoko,Hoko watershed,707,60,699,Hoko_R,Hoko river (USGS 12043300),,,,,
693,60,,OLY,Olympic Experimental State Forest,703,60,693,Queets,Queets watershed,706,60,703,Queets_R,Queets river (USGS 12040500),,,,,
693,60,,OLY,Olympic Experimental State Forest,694,60,693,Quillay_AP,Quillayute State Airport (456858) ,,,,,,,,,,
693,60,,OLY,Olympic Experimental State Forest,697,60,693,Quillayute,Quillayute River (456860) ,,,,,,,,,,
693,60,,OLY,Olympic Experimental State Forest,702,60,693,Quinault,Quinault wathershed,708,60,702,Quinault_R,Quinault river (USGS 12039500),,,,,
556,37,41,ONION,Onion Park Met Station,,,,,,,,,,,,,,,
605,22,587,onyx_lw,Onyx at Lower Wright,,,,,,,,,,,,,,,
600,22,587,onyx_vnda,Onyx River at Vanda,,,,,,,,,,,,,,,
219,38,42,OYSM,Oyster Virginia,,,,,,,,,,,,,,,
628,47,624,P300,Providence Creek Integrating ,,,,,,,,,,,,,,,
629,47,641,P301,Providence Creek 301,,,,,,,,,,,,,,,
630,47,642,P303,Providence Creek 303,,,,,,,,,,,,,,,
631,47,643,P304,Providence Creek 304,,,,,,,,,,,,,,,
551,37,550,PACK,Pack Creek Flume,,,,,,,,,,,,,,,
550,37,41,PACK,Pack Creek Watershed,551,37,550,PACK,Pack Creek Flume,,,,,,,,,,
530,50,529,PAIN,Paine Run,,,,,,,,,,,,,,,
529,50,522,PAIN,Paine Run,530,50,529,PAIN,Paine Run,,,,,,,,,,
30,27,,PAL,Palmer Station,65,27,30,PALOBS,Palmer Meteorological Station,,,,,,,,,,
65,27,30,PALOBS,Palmer Meteorological Station,,,,,,,,,,,,,,,
321,28,31,Parker,Parker River at Byefield MA,322,28,321,PR1101000,Parker River at Byefield MA (USGS),,,,,,,,,,
553,37,552,PASSIONATE,Passionate Creek Flume,,,,,,,,,,,,,,,
552,37,41,PASSIONATE,Passionate Creek Watershed,553,37,552,PASSIONATE,Passionate Creek Flume,,,,,,,,,,
617,17,20,PCOLLTBRG ,NPP Playa: College Playa site rain gauge                                                            ,,,,,,,,,,,,,,,
713,32,36,Pecos,Pecos Watershed,717,32,713,Pecos_R,Pecos River (USGS 8378500),,,,,,,,,,
717,32,713,Pecos_R,Pecos River (USGS 8378500),,,,,,,,,,,,,,,
709,32,36,Pecos_R,Pecos River (USGS 8378500),,,,,,,,,,,,,,,
291,42,5,PH ,Presidents House ,,,,,,,,,,,,,,,
169,13,16,PH,Power Plant,,,,,,,,,,,,,,,
220,38,42,PHCK,Phillips Creek,,,,,,,,,,,,,,,
782,38,42,PHCK2,Phillips Creek Logger 2,,,,,,,,,,,,,,,
385,25,28,Pheasant,Pheasant Branch,392,25,385,"05427948","PHEASANT BRANCH AT MIDDLETON, WI (USGS)",,,,,,,,,,
31,28,,PIE,Plum Island Ecosystem,66,28,31,GDA,Governor Dummer,,,,,,,,,,
31,28,,PIE,Plum Island Ecosystem,398,28,31,Ipswich,Ipswich River near Ipswich MA,329,28,398,IP1102000,Ipswich River near Ipswich MA (USGS),,,,,
31,28,,PIE,Plum Island Ecosystem,558,28,31,LOG,"Boston Logan International Airport, Boston, MA",,,,,,,,,,
31,28,,PIE,Plum Island Ecosystem,682,28,31,MFM,Marshview Farm Field Station,,,,,,,,,,
31,28,,PIE,Plum Island Ecosystem,325,28,31,Middleton,Ipswich River at South Middleton MA,326,28,325,IP1101500,Ipswich River at South Middleton MA (USGS),,,,,
31,28,,PIE,Plum Island Ecosystem,321,28,31,Parker,Parker River at Byefield MA,322,28,321,PR1101000,Parker River at Byefield MA (USGS),,,,,
32,29,,PIN,The Pines Watershed,114,29,32,Pine1,Pine Watershed 1,115,29,114,Pine1F,Pine Watershed 1 Flume,,,,,
32,29,,PIN,The Pines Watershed,116,29,32,Pine1P,Pine Watershed 1 Precipitation,,,,,,,,,,
32,29,,PIN,The Pines Watershed,170,29,32,Pine2,Pine Watershed 2,171,29,170,Pine2F,Pine Watershed 2 Flume,,,,,
32,29,,PIN,The Pines Watershed,172,29,32,Pine3,Pine Watershed 3,173,29,172,Pine3F,Pine Watershed 3 Flume,,,,,
532,50,531,PINE,Piney River,,,,,,,,,,,,,,,
531,50,522,PINE,Piney River,532,50,531,PINE,Piney River,,,,,,,,,,
114,29,32,Pine1,Pine Watershed 1,115,29,114,Pine1F,Pine Watershed 1 Flume,,,,,,,,,,
115,29,114,Pine1F,Pine Watershed 1 Flume,,,,,,,,,,,,,,,
116,29,32,Pine1P,Pine Watershed 1 Precipitation,,,,,,,,,,,,,,,
170,29,32,Pine2,Pine Watershed 2,171,29,170,Pine2F,Pine Watershed 2 Flume,,,,,,,,,,
171,29,170,Pine2F,Pine Watershed 2 Flume,,,,,,,,,,,,,,,
172,29,32,Pine3,Pine Watershed 3,173,29,172,Pine3F,Pine Watershed 3 Flume,,,,,,,,,,
173,29,172,Pine3F,Pine Watershed 3 Flume,,,,,,,,,,,,,,,
473,3,3,PndBrnchWS,Pond Branch Watershed,472,3,473,PondBranch,Pond Branch  (USGS 01583570),,,,,,,,,,
472,3,473,PondBranch,Pond Branch  (USGS 01583570),,,,,,,,,,,,,,,
322,28,321,PR1101000,Parker River at Byefield MA (USGS),,,,,,,,,,,,,,,
653,7,648,Prentiss,"Little Tennessee River near Prentiss, NC (USGS 03500000)",,,,,,,,,,,,,,,
33,30,,PRI,Priest River Experimental Forest,,,,,,,,,,,,,,,
45,1,1,PRIMET,Primary Meteorological Station,,,,,,,,,,,,,,,
598,22,586,priscu_b1,Priscu Stream,,,,,,,,,,,,,,,
638,47,414,provM10,Lower Providence Met Station,,,,,,,,,,,,,,,
618,17,20,PSMALTBRG ,NPP Playa: Small playa site rain gauge                                                              ,,,,,,,,,,,,,,,
619,17,20,PTOBOTBRG ,NPP Playa: Tobosa Tank site rain gauge                                                              ,,,,,,,,,,,,,,,
363,20,23,QG,QUEBRADA GUABA,371,20,363,QG50074950,QUEBRADA GUABA (USGS),,,,,,,,,,
371,20,363,QG50074950,QUEBRADA GUABA (USGS),,,,,,,,,,,,,,,
406,20,358,QP,Quebrada Prieta,407,20,406,QPRIETA ,Quebrada Prieta,,,,,,,,,,
407,20,406,QPRIETA ,Quebrada Prieta,,,,,,,,,,,,,,,
357,20,23,QS,QUEBRADA SONADORA ,364,20,357,QS50063440,QUEBRADA SONADORA (USGS),,,,,,,,,,
364,20,357,QS50063440,QUEBRADA SONADORA (USGS),,,,,,,,,,,,,,,
147,5,6,QUE,QUE Temperature Station,,,,,,,,,,,,,,,
703,60,693,Queets,Queets watershed,706,60,703,Queets_R,Queets river (USGS 12040500),,,,,,,,,,
706,60,703,Queets_R,Queets river (USGS 12040500),,,,,,,,,,,,,,,
694,60,693,Quillay_AP,Quillayute State Airport (456858) ,,,,,,,,,,,,,,,
697,60,693,Quillayute,Quillayute River (456860) ,,,,,,,,,,,,,,,
702,60,693,Quinault,Quinault wathershed,708,60,702,Quinault_R,Quinault river (USGS 12039500),,,,,,,,,,
708,60,702,Quinault_R,Quinault river (USGS 12039500),,,,,,,,,,,,,,,
252,32,36,REDTANK,Red Tank (43),,,,,,,,,,,,,,,
359,20,23,RG,RIO GRANDE,366,20,359,RG50064200,RIO GRANDE (USGS),,,,,,,,,,
479,14,17,RG_1,Rain Gauge 1,,,,,,,,,,,,,,,
488,14,17,RG_10,Rain Gauge 10,,,,,,,,,,,,,,,
489,14,17,RG_11,Rain Gauge11,,,,,,,,,,,,,,,
490,14,17,RG_12,Rain Gauge 12,,,,,,,,,,,,,,,
491,14,17,RG_13,Rain Gauge 13,,,,,,,,,,,,,,,
492,14,17,RG_14,Rain Gauge 14,,,,,,,,,,,,,,,
493,14,17,RG_15,Rain Gauge15,,,,,,,,,,,,,,,
494,14,17,RG_16,Rain Gauge 16,,,,,,,,,,,,,,,
495,14,17,RG_17,Rain Gauge17,,,,,,,,,,,,,,,
496,14,17,RG_18,Rain Gauge18,,,,,,,,,,,,,,,
497,14,17,RG_19,Rain Gauge 19,,,,,,,,,,,,,,,
480,14,17,RG_2,Rain Gauge 2,,,,,,,,,,,,,,,
498,14,17,RG_20,Rain Gauge 20,,,,,,,,,,,,,,,
499,14,17,RG_21,Rain Gauge 21,,,,,,,,,,,,,,,
500,14,17,RG_22,Rain Gauge 22,,,,,,,,,,,,,,,
501,14,17,RG_23,Rain Gauge 23,,,,,,,,,,,,,,,
502,14,17,RG_24,Rain Gauge 24,,,,,,,,,,,,,,,
503,14,17,RG_25,Rain Gauge 25,,,,,,,,,,,,,,,
481,14,17,RG_3,Rain Gauge 3,,,,,,,,,,,,,,,
482,14,17,RG_4,Rain Gauge 4,,,,,,,,,,,,,,,
483,14,17,RG_5,Rain Gauge 5,,,,,,,,,,,,,,,
484,14,17,RG_6,Rain Gauge 6,,,,,,,,,,,,,,,
485,14,17,RG_7,Rain Gauge 7,,,,,,,,,,,,,,,
486,14,17,RG_8,Rain Gauge 8,,,,,,,,,,,,,,,
487,14,17,RG_9,Rain Gauge 9,,,,,,,,,,,,,,,
761,41,754,RG01,Refugio Creek at Hwy 101,,,,,,,,,,,,,,,
754,41,35,RG01,Refugio Creek at Hwy 101,761,41,754,RG01,Refugio Creek at Hwy 101,,,,,,,,,,
774,41,773,RG201,Refugio at State Park,,,,,,,,,,,,,,,
773,41,35,RG201,Refugio at State Park,774,41,773,RG201,Refugio at State Park,,,,,,,,,,
776,41,775,RG202,Refugio at Lower Aguacitos Ranch,,,,,,,,,,,,,,,
775,41,35,RG202,Refugio at Lower Aguacitos Ranch,776,41,775,RG202,Refugio at Lower Aguacitos Ranch,,,,,,,,,,
778,41,777,RG203,Refugio at Upper Aguacitos Ranch,,,,,,,,,,,,,,,
777,41,35,RG203,Refugio at Upper Aguacitos Ranch,778,41,777,RG203,Refugio at Upper Aguacitos Ranch,,,,,,,,,,
780,41,779,RG204,Refugio at Rancho La Scherpa,,,,,,,,,,,,,,,
779,41,35,RG204,Refugio at Rancho La Scherpa,780,41,779,RG204,Refugio at Rancho La Scherpa,,,,,,,,,,
366,20,359,RG50064200,RIO GRANDE (USGS),,,,,,,,,,,,,,,
360,20,23,RI,RIO ICACOS,367,20,360,RI50075000,RIO ICACOS (USGS),,,,,,,,,,
367,20,360,RI50075000,RIO ICACOS (USGS),,,,,,,,,,,,,,,
714,32,36,Rio,Rio Grande Watershed,718,32,714,Rio_G,Rio Grande (USGS 08313000),,,,,,,,,,
718,32,714,Rio_G,Rio Grande (USGS 08313000),,,,,,,,,,,,,,,
710,32,36,Rio_G,Rio Grande (USGS 08313000),,,,,,,,,,,,,,,
253,32,36,RIOSALADO,Rio Salado (44),,,,,,,,,,,,,,,
361,20,23,RM,RIO MAMEYES,369,20,361,RM50065500,RIO MAMEYES NR SABANA (USGS),,,,,,,,,,
361,20,23,RM,RIO MAMEYES,368,20,361,RM50066000,RIO MAMEYES AT MAMEYES (USGS),,,,,,,,,,
369,20,361,RM50065500,RIO MAMEYES NR SABANA (USGS),,,,,,,,,,,,,,,
368,20,361,RM50066000,RIO MAMEYES AT MAMEYES (USGS),,,,,,,,,,,,,,,
574,3,572,RognelHgts,Rognel Heights storm sewer outfall at Baltimore (USGS 1589340),,,,,,,,,,,,,,,
572,3,3,RognelWS,Rognel Heights Watershed,574,3,572,RognelHgts,Rognel Heights storm sewer outfall at Baltimore (USGS 1589340),,,,,,,,,,
786,39,10,RoyalPalm,RoyalPalm Watershed,788,39,786,RoyalPalmS,"ROYAL PALM RANGER STATION, FL US (USC00087760)",,,,,,,,,,
82,39,10,RoyalPalmR,Royal Palm Ranger Station NOAA,,,,,,,,,,,,,,,
788,39,786,RoyalPalmS,"ROYAL PALM RANGER STATION, FL US (USC00087760)",,,,,,,,,,,,,,,
362,20,23,RS,RIO SABANA,370,20,362,RS50067000,RIO SABANA (USGS),,,,,,,,,,
762,41,755,RS02,Rattlesnake Creek at Las Canoas Rd,,,,,,,,,,,,,,,
755,41,35,RS02,Rattlesnake Creek at Las Canoas Rd,762,41,755,RS02,Rattlesnake Creek at Las Canoas Rd,,,,,,,,,,
370,20,362,RS50067000,RIO SABANA (USGS),,,,,,,,,,,,,,,
231,21,24,S2,South Unit Watershed S2,237,21,231,S2-ALL,Total runoff of South Unit Watershed S2 weir,,,,,,,,,,
231,21,24,S2,South Unit Watershed S2,235,21,231,S2-BOG,Bog runoff component of South Unit Watershed S2 weir,,,,,,,,,,
231,21,24,S2,South Unit Watershed S2,236,21,231,S2-UP,Upland runoff component of South Unit Watershed S2 weir,,,,,,,,,,
237,21,231,S2-ALL,Total runoff of South Unit Watershed S2 weir,,,,,,,,,,,,,,,
235,21,231,S2-BOG,Bog runoff component of South Unit Watershed S2 weir,,,,,,,,,,,,,,,
247,21,24,S2-BOG-MS,"South Unit, Bog Site, Watershed S2",,,,,,,,,,,,,,,
236,21,231,S2-UP,Upland runoff component of South Unit Watershed S2 weir,,,,,,,,,,,,,,,
246,21,24,S2-UP-MS,"South Unit, Upland, Watershed S2",,,,,,,,,,,,,,,
232,21,24,S4,North Unit Watershed S4,240,21,232,S4-ALL,Total runoff of North Unit Watershed S4 weirs (sum of S4-N and S4-S weirs),,,,,,,,,,
232,21,24,S4,North Unit Watershed S4,238,21,232,S4-BOG,Bog runoff component of North Unit Watershed S4 weirs (sum of S4-N and S4-S weirs),,,,,,,,,,
232,21,24,S4,North Unit Watershed S4,239,21,232,S4-UP,Upland runoff component of North Unit Watershed S4 weirs (sum of S4-N and S4-S weirs),,,,,,,,,,
240,21,232,S4-ALL,Total runoff of North Unit Watershed S4 weirs (sum of S4-N and S4-S weirs),,,,,,,,,,,,,,,
238,21,232,S4-BOG,Bog runoff component of North Unit Watershed S4 weirs (sum of S4-N and S4-S weirs),,,,,,,,,,,,,,,
239,21,232,S4-UP,Upland runoff component of North Unit Watershed S4 weirs (sum of S4-N and S4-S weirs),,,,,,,,,,,,,,,
233,21,24,S5,North Unit Watershed S5,243,21,233,S5-ALL,Total runoff of North Unit Watershed S5 weir,,,,,,,,,,
233,21,24,S5,North Unit Watershed S5,241,21,233,S5-BOG,Bog runoff component of North Unit Watershed S5 weir,,,,,,,,,,
233,21,24,S5,North Unit Watershed S5,242,21,233,S5-UP,Upland runoff component of North Unit Watershed S5 weir,,,,,,,,,,
243,21,233,S5-ALL,Total runoff of North Unit Watershed S5 weir,,,,,,,,,,,,,,,
241,21,233,S5-BOG,Bog runoff component of North Unit Watershed S5 weir,,,,,,,,,,,,,,,
242,21,233,S5-UP,Upland runoff component of North Unit Watershed S5 weir,,,,,,,,,,,,,,,
248,21,24,S5-UP-MS,"North Unit, Upland, Watershed S5",,,,,,,,,,,,,,,
234,21,24,S6,Watershed S6,382,21,234,S6-ALL,Total runoff Watershed S6 weir,,,,,,,,,,
234,21,24,S6,Watershed S6,244,21,234,S6-BOG,Bog runoff component of Watershed S6 weir,,,,,,,,,,
234,21,24,S6,Watershed S6,245,21,234,S6-UP,Upland runoff component of Watershed S6 weir,,,,,,,,,,
382,21,234,S6-ALL,Total runoff Watershed S6 weir,,,,,,,,,,,,,,,
244,21,234,S6-BOG,Bog runoff component of Watershed S6 weir,,,,,,,,,,,,,,,
245,21,234,S6-UP,Upland runoff component of Watershed S6 weir,,,,,,,,,,,,,,,
64,26,29,SADDLE,SADDLE,,,,,,,,,,,,,,,
342,41,35,SANJOSE,San Jose Creek,353,41,342,"11120500",SAN JOSE C NR GOLETA CA (USGS),,,,,,,,,,
342,41,35,SANJOSE,San Jose Creek,354,41,342,"11120510",SAN JOSE C A GOLETA CA (USGS),,,,,,,,,,
666,41,35,SANPEDRO,San Pedro Creek,667,41,666,"11120520 ",SAN PEDRO C A GOLETA CA,,,,,,,,,,
330,41,35,SANTACLARA,Santa Clara River,372,41,330,"11107745",SANTA CLARA R AB RR STATION NR LANG CA (USGS),,,,,,,,,,
330,41,35,SANTACLARA,Santa Clara River,373,41,330,"11108000",SANTA CLARA R NR SAUGUS CA (USGS),,,,,,,,,,
330,41,35,SANTACLARA,Santa Clara River,374,41,330,"11109000",SANTA CLARA R NRPIRU CA (USGS),,,,,,,,,,
330,41,35,SANTACLARA,Santa Clara River,375,41,330,"11109600",PIRU CREEK ABOVE LAKE PIRU CA (USGS),,,,,,,,,,
330,41,35,SANTACLARA,Santa Clara River,331,41,330,"11114000",SANTA CLARA RIVER AT MONTALVO CA (USGS),,,,,,,,,,
599,22,586,santafe_b2,Santa Fe Stream,,,,,,,,,,,,,,,
292,32,36,SAVANNA,Savanna (48),,,,,,,,,,,,,,,
35,41,,SBC,Santa Barbara Coastal,295,41,35,"046161",NEWHALL 5 NW,,,,,,,,,,
35,41,,SBC,Santa Barbara Coastal,296,41,35,"046162",NEWHALL S FC32CE,,,,,,,,,,
35,41,,SBC,Santa Barbara Coastal,297,41,35,"046399",OJAI,,,,,,,,,,
35,41,,SBC,Santa Barbara Coastal,298,41,35,"046569",OXNARD,,,,,,,,,,
35,41,,SBC,Santa Barbara Coastal,299,41,35,"046572",OXNARD WSFO,,,,,,,,,,
35,41,,SBC,Santa Barbara Coastal,300,41,35,"046940",PIRU 2 ESE,,,,,,,,,,
35,41,,SBC,Santa Barbara Coastal,301,41,35,"047735",SANDBERG,,,,,,,,,,
35,41,,SBC,Santa Barbara Coastal,302,41,35,"047902",SANTA BARBARA,,,,,,,,,,
35,41,,SBC,Santa Barbara Coastal,303,41,35,"047905",SANTA BARBARA MUNICIPAL AP,,,,,,,,,,
35,41,,SBC,Santa Barbara Coastal,304,41,35,"047957",SANTA PAULA,,,,,,,,,,
35,41,,SBC,Santa Barbara Coastal,305,41,35,"048014",SAUGUS POWER PLANT 1,,,,,,,,,,
35,41,,SBC,Santa Barbara Coastal,306,41,35,"049285",VENTURA,,,,,,,,,,
35,41,,SBC,Santa Barbara Coastal,749,41,35,AB00,Arroyo Burro Creek at Cliff Drive,756,41,749,AB00,Arroyo Burro Creek at Cliff Drive,,,,,
35,41,,SBC,Santa Barbara Coastal,338,41,35,ARRBURRO,Arroyo Burro,350,41,338,"11119780",ARROYO BURRO A SANTA BARBARA CA (USGS),,,,,
35,41,,SBC,Santa Barbara Coastal,340,41,35,ATASCADERO,Atascadero Creek,351,41,340,"11119940",MARIA YGNACIO C A UNIV DR NR GOLETA CA (USGS),,,,,
35,41,,SBC,Santa Barbara Coastal,340,41,35,ATASCADERO,Atascadero Creek,352,41,340,"11120000",ATASCADERO C NR GOLETA CA (USGS),,,,,
35,41,,SBC,Santa Barbara Coastal,750,41,35,BC02,Bell Canyon Creek at Winchester Canyon Rd,757,41,750,BC02,Bell Canyon Creek at Winchester Canyon Rd,,,,,
35,41,,SBC,Santa Barbara Coastal,335,41,35,CARPINTERI,Carpinteria Creek,347,41,335,"11119500",CARPINTERIA C NR CARPINTERIA CA (USGS),,,,,
35,41,,SBC,Santa Barbara Coastal,763,41,35,CP201,Carpinteria at Veddars Ranch,764,41,763,CP201,Carpinteria at Veddars Ranch,,,,,
35,41,,SBC,Santa Barbara Coastal,765,41,35,EL201,El Capitan at State Beach,766,41,765,EL201,El Capitan at State Beach,,,,,
35,41,,SBC,Santa Barbara Coastal,344,41,35,GAVIOTA,Gaviota Creek,356,41,344,"11120550",GAVIOTA C NR GAVIOTA CA (USGS),,,,,
35,41,,SBC,Santa Barbara Coastal,751,41,35,GV01,Gaviota Creek at Hwy 101 South Rest Stop,758,41,751,GV01,Gaviota Creek at Hwy 101 South Rest Stop,,,,,
35,41,,SBC,Santa Barbara Coastal,767,41,35,GV202,Gaviota at Las Cruces School,768,41,767,GV202,Gaviota at Las Cruces School,,,,,
35,41,,SBC,Santa Barbara Coastal,752,41,35,HO00,"Arroyo Hondo Creek at Hwy 101 Bridge, Upstream Side",759,41,752,HO00,"Arroyo Hondo Creek at Hwy 101 Bridge, Upstream Side",,,,,
35,41,,SBC,Santa Barbara Coastal,769,41,35,HO201,Arroyo Hondo at East Avocado Orchard,770,41,769,HO201,Arroyo Hondo at East Avocado Orchard,,,,,
35,41,,SBC,Santa Barbara Coastal,771,41,35,HO202,Arroyo Hondo at Upper Outlaw Trail,772,41,771,HO202,Arroyo Hondo at Upper Outlaw Trail,,,,,
35,41,,SBC,Santa Barbara Coastal,753,41,35,MC00,Mission Creek at Montecito St,760,41,753,MC00,Mission Creek at Montecito St,,,,,
35,41,,SBC,Santa Barbara Coastal,337,41,35,MISSION,Mission Creek,348,41,337,"11119745",MISSION C A RNP A SANTA BARBARA CA (USGS),,,,,
35,41,,SBC,Santa Barbara Coastal,337,41,35,MISSION,Mission Creek,349,41,337,"11119750",MISSION C NR MISSION ST NR SANTA BARBARA CA (USGS),,,,,
